1053804096.jpg| 3| A girl with pigtails plays in the water .;
1053804096.jpg| 4| A girls plays in the surf .;
1055753357.jpg| 0| Two construction workers are sitting up on the side of a building .;
1055753357.jpg| 1| Two constructions workers sit on a beam taking a break .;
1055753357.jpg| 2| Two construction workers take a seat on a steel beam .;
1055753357.jpg| 3| Two construction workers sitting on an I-beam .;
1055753357.jpg| 4| Two men take a break from construction .;
1056338697.jpg| 0| A woman with blond-hair wearing a blue tube top is waving on the side of the street .;
1056338697.jpg| 1| The woman in the blue dress is holding out her arm at oncoming traffic .;
1056338697.jpg| 2| A blond woman in a blue shirt appears to wait for a ride .;
1056338697.jpg| 3| A woman is signaling is to traffic , as seen from behind .;
1056338697.jpg| 4| A blond woman is on the street hailing a taxi .;
1057210460.jpg| 0| A guy stands by a window taking his overshirt off .;
1057210460.jpg| 1| A man in a tank top stands next to a chrome door .;
1057210460.jpg| 2| The man is putting on his shirt near an elevator .;
1057210460.jpg| 3| A man stands by an elevator with his head down .;
1057210460.jpg| 4| A man puts his shirt on near an elevator .;
108898978.jpg| 0| Two people wearing yellow jackets crosscountry skiing .;
108898978.jpg| 1| Two skiers are making their way through woodland .;
108898978.jpg| 2| Two skiers are sliding down a trail in the woods .;
108898978.jpg| 3| Two men are skiing in the snow in a wooded area .;
108898978.jpg| 4| Skiiers walking up the hill through a forest .;
1096305461.jpg| 0| A Little boy in a red striped shirt on a blue couch pulling out all the pillows .;
1096305461.jpg| 1| A young boy is inside a couch cushion with stuffing hanging out .;
1096305461.jpg| 2| A little boy in a plaid shirt looks up as he lays on a blue sofa;
1096305461.jpg| 3| A young boy sucks on his arm while laying on a blue couch .;
1096305461.jpg| 4| A child is sitting on a couch with a ripped cushion .;
1097463464.jpg| 0| A young boy wearing a black shirt , brown pants and a black watch has his hand on a white folded chair which is on the top of a large stack of similar folding chairs .;
1097463464.jpg| 1| A young man wearing a black shirt takes a folding chair from a large stack .;
1097463464.jpg| 2| A person helping to set up chairs for a big event .;
1097463464.jpg| 3| A young man in a black shirt stacks chairs .;
1097463464.jpg| 4| A boy is setting up folding chairs .;
11034843.jpg| 0| A baby is crying while holding on to the side of a crib .;
11034843.jpg| 1| A white baby boy crying over a tipped over toy .;
11034843.jpg| 2| crying baby in a blue shirt and white pants .;
11034843.jpg| 3| A baby with blond-hair crying or yelling .;
11034843.jpg| 4| A toddler in a blue shirt is crying .;
110613709.jpg| 0| A gray and black-haired male is holding his glasses in one hand while looking at something in the other hand ; surrounded by numerous amounts of machines .
110613709.jpg| 1| Man in blue shirt and black pants is looking at his thumb on one hand while holding glasses in his other hand .;
110613709.jpg| 2| A man in a blue button-up is standing in a room , holding his glasses .;
110613709.jpg| 3| Some elements are too small to visualize without a microscope .;
110613709.jpg| 4| A man in a laboratory is examining something .;
1121416483.jpg| 0| A young girl does a handstand on a bed with blue sheets .;
1121416483.jpg| 1| A small child doing a handstand on a bed .;
1121416483.jpg| 2| A little girl standing on her head .;
1121416483.jpg| 3| A child is standing on her head .;
1121416483.jpg| 4| The girl is upside down on a bed;
1130401779.jpg| 0| Two brown dogs are creating large splashes as they run in a river .;
1130401779.jpg| 1| Two brown dogs runs through the water .;
1130401779.jpg| 2| Two brown dogs running through water .;
1130401779.jpg| 3| Two dogs splash through the water .;
1130401779.jpg| 4| Two brown dogs in the water .;
1141643526.jpg| 0| A group of people gather in a bar , and one man in a black shirt holds his arm and signals to the camera .;
1141643526.jpg| 1| In a crowd of young people at a bar , a man stands displaying the rock and roll sign .;
1141643526.jpg| 3| A single man in a black t-shirt standing above the crowd at a busy bar .;
1141643526.jpg| 4| People enjoying drinks in a crowded bar .;
114368470.jpg| 0| A youth with long dirty blond-hair wearing a denim jacket and jeans looks at the conveyor belt of groceries while waiting at a checkout line .;
114368470.jpg| 1| Boy standing in line in a grocery store with his items on the conveyor belt .;
114368470.jpg| 2| A young girl and an older man are checking out at the food store .;
114368470.jpg| 3| A father and son at the checkout in a supermarket .;
114368470.jpg| 4| Young boy and an older man waiting to check out .;
116337803.jpg| 0| A young woman is stirring something in a pot while a young boy wearing a flowered apron stands by her .;
116337803.jpg| 1| A boy in a flowered apron standing at a stove while a woman stirs a pot in the background .;
116337803.jpg| 2| A young boy in a flowered apron is helping his mother cook .;
116337803.jpg| 3| A young boy standing next to a woman is helping her cook .;
116337803.jpg| 4| A little boy in an apron helps his mother cook .;
116569046.jpg| 0| Two men in hard hats on the roof of a building that is under construction .;
116569046.jpg| 1| Two men on a construction site with a one way sign in the foreground;
116569046.jpg| 2| Construction workers standing outside looking at wires above them .;
116569046.jpg| 3| Two people with hard hats on standing on a brick wall .;
116569046.jpg| 4| Two construction workers on a bridge;
117430422.jpg| 0| A group of people walk on the sidewalk outside of an AMC movie theater .;
117430422.jpg| 1| A group of people walking on a street in front of an AMC building .;
117430422.jpg| 2| A man in a white shirt and another man in a green pant walking .;
117430422.jpg| 3| There are people walking on the sidewalk on a beautiful day .;
117430422.jpg| 4| Men and women walking down the sidewalk .;
1191338263.jpg| 0| A woman with an umbrella is sitting at a station , with an Aquos commercial on the wall .;
1191338263.jpg| 1| An old woman sits in a transit station next to a backlit advertisement .;
1191338263.jpg| 2| An Asian woman waiting at an underground train stop .;
1191338263.jpg| 3| A little old lady sitting next to an advertisement .;
1191338263.jpg| 4| A woman sits in a subway station .;
120286774.jpg| 0| Two toddler boys , one in a plaid shirt , the other wearing a t-shirt and bib , are seated in yellow chairs embedded in a table .;
120286774.jpg| 1| A baby and a young child are sitting together in a highchair .;
120286774.jpg| 2| The two children in the yellow seats are at a daycare .;
120286774.jpg| 3| Two little children wait in a highchair to be fed .;
120286774.jpg| 4| two babies are sitting in their highchair;
121556607.jpg| 0| Three men in cold-weather styled clothing walking down a road .;
121556607.jpg| 1| Three men are walking down a road with trees along the edges .;
121556607.jpg| 2| Three men walking down a road surrounded by a forest .;
121556607.jpg| 3| Three men are walking on a road in the mountains .;
121556607.jpg| 4| Three men are walking down a road .;
1243756.jpg| 0| A man in strange outfit sits in a lawn chair near a Ben and Jerry 's stand .;
1243756.jpg| 1| A man is sitting in a chair in front of a Ben and Jerry 's machine .;
1243756.jpg| 2| A very unusually dressed man sitting beside an ice cream cooler .;
1243756.jpg| 3| One person wearing a coat and hat sitting in a chair .;
1243756.jpg| 4| Man sitting in a chair wearing a hat and scarf .;
1265501253.jpg| 0| A woman in jeans and a hoodie on a subway sleeping while others ride along .;
1265501253.jpg| 1| A woman in a polka dotted jacket is asleep on a train full of people;
1265501253.jpg| 2| A woman on a subway is falling asleep .;
1265501253.jpg| 3| A woman is asleep in a subway car .;
1265501253.jpg| 4| A woman sleeping on the subway .;
1271579512.jpg| 0| A casually dressed man has several flutes into which he is pouring champagne .;
1271579512.jpg| 1| A man sits at a table and pours a drink into one of six glasses .;
1271579512.jpg| 2| A man in a gray shirt is pouring a drink into a flute .;
1271579512.jpg| 3| A man is pouring drinks at a table .;
1271579512.jpg| 4| A man pours champagne into a glass .;
128706814.jpg| 0| A cartoon cutout of Snow White is standing in front of a store display window while a woman in a large hat is standing cross legged at the door .;
128706814.jpg| 1| A woman with a chinese hat on leaning on the wall standing behind a cut out of snow white in front of some store windows .;
128706814.jpg| 2| A woman is standing next to a Japanese version of Disney 's Snow White .;
128706814.jpg| 3| Person leaning against the wall , next to a life size cartoon cut out .;
128706814.jpg| 4| A woman looking at something in a storefront window .;
1303573561.jpg| 0| A fisherman is preparing his nets for his next haul .;
1303573561.jpg| 1| The man seems to ba tangles in some rope and wire .;
1303573561.jpg| 2| People are standing near boats in a sandy area .;
1303573561.jpg| 3| A smiling man checks his net on the boat .;
1303573561.jpg| 4| A man putting something in a boat .;
130784506.jpg| 0| A brown horse is nuzzling a smiling woman 's neck as her hair blows in the wind .;
130784506.jpg| 1| A brown horse is standing behind a girl and is sniffing her hair .;
130784506.jpg| 2| A horse standing behind a woman with brown hair .;
130784506.jpg| 3| A horse licks a brown-haired woman 's back .;
130784506.jpg| 4| A woman is being licked by a brown horse .;
1313961775.jpg| 0| A young girl floats on her back in water and peers over her life jacket .;
1313961775.jpg| 1| a young girl wearing a bulky red life jacket floating in a lake .;
1313961775.jpg| 2| The little girl is wearing a floating device in the water .;
1313961775.jpg| 3| A girl wearing a life vest floats in water .;
1313961775.jpg| 4| A girl floating wearing a life vest .;
1316458112.jpg| 0| A man in a torn gray jacket holding some papers looks downward while standing behind a short-haired man in a brown shirt .;
1316458112.jpg| 1| Two men , one in a gray tattered suit and the other in a brown shirt , are looking down .;
1316458112.jpg| 2| A man in a dark jacket stands next to a man dressed in brown reaching down into a bag .;
1316458112.jpg| 3| A man in brown shirt and a man in a gray ripped sweater outside .;
1316458112.jpg| 4| Two men not looking at pictures .;
133767049.jpg| 0| Man in white tea shirt , denim paints and blue apron attends to barbecue on a truck trailer .;
133767049.jpg| 1| Man in blue apron lifting lid to barrel style grill while another man watches;
133767049.jpg| 2| Two men checking their barbecue in an oversized barbecue barrel .;
133767049.jpg| 3| A man opening a barbecue oven while holding tongs .;
133767049.jpg| 4| A man in blue overalls cooks barbecue .;
1339866098.jpg| 0| A foreign store and hotel with streets that look run down with a kid in a bicycle sitting .;
1339866098.jpg| 1| A little boy and his bike sit outside the Kuthhoop Hotel .;
1339866098.jpg| 2| A boy waiting outside the kitchen holding his bike .;
1339866098.jpg| 3| a small child with a bike outside of a shop;
1339866098.jpg| 4| A boy is sitting by a bike , by a hotel .;
1350811702.jpg| 0| Young boy wearing waders standing on a dock fishing , other people are in the background .;
1350811702.jpg| 1| Young boy standing next to water casting his fishing rod with others next to him .;
1350811702.jpg| 2| A young boy casting his fishing line off a pier;
1350811702.jpg| 3| People fishing over white fence;
1350811702.jpg| 4| Children fishing off a bridge;
1354131040.jpg| 0| A middle-aged gentleman is sitting in a small booth with a table full of different types and sizes of fish .;
1354131040.jpg| 1| A gut wearing a plaid shirt with a mustache selling fish at a market .;
1354131040.jpg| 2| Fisherman with his daily catch on display , his product is fresh .;
1354131040.jpg| 3| A man displaying different varieties of fish in an older building;
1354131040.jpg| 4| A man with a mustache sells various types of whole fish .;
1362539060.jpg| 0| A large group of what appear to be Indian women and children stand for a photo outside of a building .;
1362539060.jpg| 1| A group of young people in bright clothing stand on the steps of a building .;
1362539060.jpg| 2| Children and women gather outside a building .;
1362539060.jpg| 3| Group of children posed on outside patio .;
1362539060.jpg| 4| Group of muslim Girls Standing .;
136391987.jpg| 0| Three younger heavyset ladies , dressed nicely in warm weather clothing adjusting themselves while walking down a sidewalk with palm trees in the background and two younger men following several feet behind .;
136391987.jpg| 1| Three women walking together down the sidewalk , one is wearing a short white skirt .;
136391987.jpg| 2| Three women , all in tank tops , walk down the street .;
136391987.jpg| 3| A group of women walking down a street .;
136391987.jpg| 4| Three women walk on a busy sidewalk .;
137422713.jpg| 4| A crowd of men and women sitting and standing by a we are demanding sign .;
1394317098.jpg| 0| A family is observing nine jet planes flying below the clear sky .;
1394317098.jpg| 1| a small group of people staring at the ocean;
1394317098.jpg| 2| A family is watching stunt jets in the sky .;
1394317098.jpg| 3| A family of four watches an air show .;
1394317098.jpg| 4| A family is observing a flying show .;
139818748.jpg| 0| A man wearing headphones and a checkered shirt with tan jacket reaches inside his jacket while crossing a busy street .;
139818748.jpg| 1| A man wearing a black baseball cap and headphones reaches into his shirt pocket .;
139818748.jpg| 2| A man is oblivious to the crowds behind him at the Pennsylvania train station .;
139818748.jpg| 3| A man in a black hat and tan jacket walking across the street .;
139818748.jpg| 4| A man wearing headphones is standing in the street .;
1402173695.jpg| 0| A man in blue jeans , sandals , and a black t-shirt grills meat outside in a grass yard .;
1402173695.jpg| 1| A young man with dark hair and a beard cooking steaks outside on a small grill .;
1402173695.jpg| 2| A man in a black shirt and jeans is barbecuing outdoors .;
1402173695.jpg| 3| A man using his broiling pan to barbecue some steaks .;
1402173695.jpg| 4| A man placing meat on a grill .;
140407961.jpg| 0| A man in a dark , blue shirt is using a wheelbarrow to dump dirt next to a fence .;
140407961.jpg| 1| A man is pouring out the contents of his wheelbarrow .;
140407961.jpg| 2| A man pouring a wheelbarrow of cement on a sidewalk .;
140407961.jpg| 3| A man emptying a wheelbarrow;
140407961.jpg| 4| Man tipping a wheel burro .;
1405221276.jpg| 0| Two dogs are shaking off water while playing with a ball on the edge of a body of water .;
1405221276.jpg| 1| Two dogs shake off water in an area with very little vegetation .;
1405221276.jpg| 2| One dog shaking the water off , getting a second dog wet;
1405221276.jpg| 3| Two dogs shaking off water droplets on a beach .;
1405221276.jpg| 4| Two dogs shaking themselves dry on the sand .;
1417031097.jpg| 0| A photo of a ride at an amusement park on an overcast day .;
1417031097.jpg| 1| People are in a ride that drops you from a great height .;
1417031097.jpg| 2| A person is laughing on a roller coaster ride .;
1417031097.jpg| 3| People on an amusement park ride .;
1417031097.jpg| 4| People on a ride at a fair .;
1427391496.jpg| 0| Boy in green sweater with white stripe on sleeve standing on wood planked floor with body of water in the background .;
1427391496.jpg| 1| A child in a black shirt standing on a wooden dock near a picnic table .;
1427391496.jpg| 2| A young child stands on a wood dock next to the water .;
1427391496.jpg| 3| A little boy is smiling for the camera on a playground;
1427391496.jpg| 4| A young boy holds onto a blue handle on a pier .;
144571886.jpg| 0| A blond woman dressed from head to toe in black , stands in front of a CHEVROLET car and sign .;
144571886.jpg| 1| Woman giving a presentation about a Chevrolet car .;
144571886.jpg| 2| A woman speaking in front of a chevy malibu .;
144571886.jpg| 3| Chevrolet car on display at a convention;
144571886.jpg| 4| A woman promoting the Chevrolet .;
1448457547.jpg| 0| A young man wearing a life jacket is paddling his way on a lake in a canoe .;
1448457547.jpg| 1| A young boy with a life jacket paddles downstream on his own in a kayak .;
1448457547.jpg| 2| An adolescent in a red life jacket is paddling down a river in a canoe .;
1448457547.jpg| 3| A young boy with glasses is kayaking in calm waters near a large tree .;
1448457547.jpg| 4| A boy is kayaking on a river .;
14526359.jpg| 0| A man dressed in a white shirt and black vest is playing an electric guitar .;
14526359.jpg| 1| A man with a tattoo on his right arm is playing a guitar on stage at a bar .;
14526359.jpg| 2| A man playing a guitar on stage , wearing a black suit .;
14526359.jpg| 3| A man in formal wear plays the guitar and sings .;
14526359.jpg| 4| A man playing the guitar at a club .;
1454678644.jpg| 0| A big black dog chases a big brown dog with a green object in his mouth while another big brown dog tags behind .;
1454678644.jpg| 1| A brown dog holds an object in its mouth while a black dog tries to take it away . Another brown dog looks on .;
1454678644.jpg| 2| Three dogs fight for a green chew toy on a stone walkway .;
1454678644.jpg| 3| Three dogs running together on a paved walkway .;
1454678644.jpg| 4| Two dogs chase a third dog with a toy .;
1459581481.jpg| 0| A sleeping baby is being pushed in a stroller on a walkway next to a large body of water .;
1459581481.jpg| 1| A small black infant is pushed in stroller by an unknown white person .;
1459581481.jpg| 2| A baby sits in a stroller , while being pushed along a pier or bridge .;
1459581481.jpg| 3| A person in a brown shirt is pushing a baby in a stroller by the sea .;
1459581481.jpg| 4| Lady pushing her baby in a stroller on the waterfront .;
14919212.jpg| 0| A man wearing a white suit is operating a crane while on the bank of a body of water .;
14919212.jpg| 1| A bulldozer operator digs in the river for samples of what it may contain .;
14919212.jpg| 2| A man operating a crane concentrates while inside of a protective booth .;
14919212.jpg| 3| A man operates a piece of earth-moving equipment near a waterway .;
14919212.jpg| 4| A guy is working in construction in what looks like a swamp .;
1499928560.jpg| 0| A woman in red uniform washing windows from outside of a building .;
1499928560.jpg| 1| A woman is cleaning the windows of a building .;
1499928560.jpg| 2| A cleaning lady at a mall is cleaning windows .;
1499928560.jpg| 3| Woman cleaning the windows of a building .;
1499928560.jpg| 4| Woman cleans windows in front of store .;
1547883892.jpg| 0| A seated young woman in a hat is reading at a coffee shop .;
1547883892.jpg| 1| A girl is reading while drinking Starbuck 's coffee .;
1547883892.jpg| 2| A woman in a hat sits reading and drinking a coffee .;
1547883892.jpg| 3| A young woman sips a coffee and reads a book .;
1547883892.jpg| 4| a woman enjoying her reading at a coffee shop;
155215518.jpg| 0| toddler siting in a swing at the park with a yellow sippy cup .;
155215518.jpg| 1| A young girl with a sippy cup swings on a swing in a park .;
155215518.jpg| 2| Young female child swinging in a swing with a sippy cup .;
155215518.jpg| 3| Baby in a swing on a sunny day with her sip cup .;
155215518.jpg| 4| A small child holding a cup is in a swing .;
1554086730.jpg| 0| Two people are holding a large upside-down earth globe , about 4' in diameter , and a child appears to be jumping over Antarctica .;
1554086730.jpg| 1| Three boys are playing outside , and two are holding a giant ball that looks like a globe while the other jumps up high over it .;
1554086730.jpg| 2| Three people playing with a large ball that looks like a globe .;
1554086730.jpg| 3| A boy jumping on a giant earth-like balloon held by two others .;
1554086730.jpg| 4| Two young men hold a large ball while a third jumps over it .;
1571875240.jpg| 0| Two boys are helping a middle-aged man put the groceries onto the conveyor belt .;
1571875240.jpg| 1| A man and two children help put groceries on the check-out conveyor belt .;
1571875240.jpg| 2| Dad with two kids in the checkout lane at the grocery store .;
1571875240.jpg| 3| A small boy is placing items from a cart onto the check out .;
1571875240.jpg| 4| The family is checking out at the store .;
1600208439.jpg| 0| A dog enjoys playing in the water at the edge of a field .;
1600208439.jpg| 1| A dog splashing though a large puddle in a field .;
1600208439.jpg| 2| A dog runs through muddy water .;
1600208439.jpg| 3| A brown dog playing in mud .;
1600208439.jpg| 4| A dog is playing in water .;
161240978.jpg| 0| A little girl in a red dress is standing on a trail in the forest with a horse in the background .;
161240978.jpg| 1| A young child in a red shirt is chewing a stem of grass and there is a horse in the background .;
161240978.jpg| 2| A young girl in a red dress walking down a forest path with a deer trailing behind her .;
161240978.jpg| 3| A young girl in a red dress is walking on a trail in the woods with a deer behind her .;
161240978.jpg| 4| A young girl in a red dress walking down a dirt path in a grassy green forest .;
164622257.jpg| 0| A man in a black jacket and blue jeans carrying a camera walking up to the front of a cave that has the front of it blocked off by bars .;
164622257.jpg| 1| A man is facing an grilled opening into a hill while holding a camera .;
164622257.jpg| 2| A man standing before a gate inside a hill .;
164622257.jpg| 3| A man looks into a barred hole in a hill .;
164622257.jpg| 4| An underground cellar with a barred door .;
165772854.jpg| 0| An older man with a white beard , wearing a blue shirt and blue baseball cap , is playing guitar to a small black girl sitting on a red stool .;
165772854.jpg| 1| A man with long hair and a blue shirt is sitting outside with his guitar case open , laughing as a young girl sits and watches .;
165772854.jpg| 2| A man in a blue cap is playing a guitar while a young girl sits on a stool across from him and listens .;
165772854.jpg| 3| A bearded hairy musician happily plays his guitar for a young black girl .;
165772854.jpg| 4| A guitarist performing for a young child .;
1674159861.jpg| 0| Cameramen and other men in orange hard hats stand atop a platform overlooking the wide open vista .;
1674159861.jpg| 1| Four men in safety gear , one holding a camera , are standing on a platform .;
1674159861.jpg| 2| Man with a camera crew getting ready to descend from a high place .;
1674159861.jpg| 3| A man preparing to repel down a mountain .;
1674159861.jpg| 4| Firefighters help each other out .;
1691038839.jpg| 0| A kid in a blue and black hockey jersey has just scored a goal on a kid in a white and tan hockey jersey .;
1691038839.jpg| 1| A child wearing a blue shirt is playing ice hockey and had just shot a goal .;
1691038839.jpg| 2| A goalie attempts to block a puck hit by a player at an ice hockey game .;
1691038839.jpg| 3| Two fully geared children participate in ice hockey .;
1691038839.jpg| 4| Two children participate in the game of Hockey .;
17273391.jpg| 0| A fisherman fishes at the bank of a foggy river .;
17273391.jpg| 1| A man fishes by a tree in the morning mist .;
17273391.jpg| 2| A man is fishing in a foggy lake .;
17273391.jpg| 3| A man fishing near a large tree .;
17273391.jpg| 4| A man fishes under a large tree .;
1765164972.jpg| 0| A profile of a young person with a punk hairstyle and pierced ear and nose in a cowboy shirt .;
1765164972.jpg| 1| A young person with a Mohawk and a nose piercing in a plaid shirt .;
1765164972.jpg| 2| The person is posing in a red flannel shirt with a Mohawk .;
1765164972.jpg| 3| A girl with a nose ring , earring , and Mohawk .;
1765164972.jpg| 4| A person with spiky hair looks to the left .;
1802092493.jpg| 0| Four young children dressed formally pose for a potrait with the two boys standing in front and the two girls smiling in the back .;
1802092493.jpg| 1| Two girls in matching pink and white dresses and two smaller boys in matching black and white shirts .;
1802092493.jpg| 2| Two little girls in matching dresses pose with two little boys in matching outfits .;
1802092493.jpg| 3| Four young children pose in formally for an informal picture .;
1802092493.jpg| 4| Two girls and two boys dressed alike stand together .;
1829597760.jpg| 0| Two white men dressed in white and black Tae Kwon Do uniforms , competing with each other on a green and red matt while a team of onlookers watch .;
1829597760.jpg| 1| Martial arts students sit on the floor or stand in the background while watching a matchup between two people .;
1829597760.jpg| 2| A martial arts student attempts to deliver a kick to his sparring partner as fellow students look on .;
1829597760.jpg| 3| Two men in white uniforms with black belts are competing in a martial arts tournament .;
1829597760.jpg| 4| A martial arts class , most of the class members are watching two spar .;
1870425036.jpg| 0| Man with sweaty hair wearing white shirt with skull on it playing guitar .;
1870425036.jpg| 1| A perspiring , tattooed man plays a guitar .;
1870425036.jpg| 2| A man is playing a guitar and is sweaty .;
1870425036.jpg| 3| A man with tattoos playing a guitar .;
1870425036.jpg| 4| A sweaty man plays guitar .;
188244881.jpg| 0| it is nighttime , two men standing on the street , and one of them is reading something .;
188244881.jpg| 1| Two men standing in dark clothing at a bus stop , one is reading the newspaper .;
188244881.jpg| 2| A man in a suit is reading a newspaper while waiting for a bus .;
188244881.jpg| 3| A man is standing at a bus stop reading a paper .;
188244881.jpg| 4| Two men waiting at a bus stop .;
1884065356.jpg| 0| The black dog waring a red collar is running through the water with a ball in its mouth .;
1884065356.jpg| 1| A large , black dog with something in its mouth is coming out of a pool of water .;
1884065356.jpg| 2| A black laborador with a ball in his mouth coming out of the surf;
1884065356.jpg| 3| A black dog runs through the water with a ball in its mouth .;
1884065356.jpg| 4| A black dog in the water;
1884727806.jpg| 0| Two spectators are adorn with Mickey Mouse ears while looking back at an angle from a stadium .;
1884727806.jpg| 1| A man and woman wearing Mickey Mouse ears stand in a crowd .;
1884727806.jpg| 2| A man and a woman wear mickey mouse ears at an event .;
1884727806.jpg| 3| a man and woman wearing Mickey Mouse ears in a crowd .;
1884727806.jpg| 4| A man and woman wear Mickey Mouse hats .;
189478619.jpg| 0| Two men in white shirts with suspenders , blue neckties , and gray hats , stand to the side as people walk by .;
189478619.jpg| 1| Two men dressed in white shirts button down shirts , white hats , with blue scarves tied around their necks;
189478619.jpg| 2| Two young men stand side-by-side wearing suspenders , bandannas and caps .;
189478619.jpg| 3| Two men are dressed in white shirts , blue neckties , and suspenders .;
189478619.jpg| 4| Two men in suspenders talking to a woman .;
191488669.jpg| 0| A woman in a black top stands with another man , displaying a group of patterned dresses on hangars .;
191488669.jpg| 1| A man and woman are standing next to a rack of polka dotted shirts .;
191488669.jpg| 2| A man and a woman are posing for a photo beside a rack of clothes .;
191488669.jpg| 3| A man and woman are standing at a clothes stall .;
191488669.jpg| 4| a woman and a man next to a clothes rack;
193657666.jpg| 0| A street blocked off and guarded with one man in a striped shirt standing in the cleared road .;
193657666.jpg| 1| A road is blocked and police are lined up around it .;
193657666.jpg| 2| A street is barricaded by several police .;
193657666.jpg| 3| A city block is sealed off by the police .;
193657666.jpg| 4| Security lining a street .;
194970718.jpg| 0| Two men are standing outside , wearing formal clothes .;
194970718.jpg| 1| Two men wearing suits are smiling into the distance .;
194970718.jpg| 2| two well dressed men standing together in field;
194970718.jpg| 3| Two guys dressed in vests and dress pants .;
194970718.jpg| 4| Two men dressed up before a big event .;
197924859.jpg| 0| A person taking an outside shower , using a watering can as the water source .;
197924859.jpg| 1| a person bathes in a homemade shower with a green watering can;
197924859.jpg| 2| A man showering in a home outdoor shower facility .;
197924859.jpg| 3| A tarp wrapped around a tree and a watering can .;
197924859.jpg| 4| A man uses an outdoor shower .;
19810652.jpg| 0| A bunch of people and a handicapped man are on a street sidewalk that has a bus and red car in the background .;
19810652.jpg| 1| People on a street corner looking up at an unknown object next to a man in a wheelchair .;
19810652.jpg| 2| A group of people stands at a busy intersection of a city on a rainy day .;
19810652.jpg| 3| A man and woman look upward on a city block .;
19810652.jpg| 4| A city street busy with people and cars .;
198770290.jpg| 0| A woman in an apron stands behind a counter with several pans of food on it , and someone else stands bent over behind her .;
198770290.jpg| 1| A woman in an apron and white shirt stands behind a full buffet table , while a man is bent over behind her .;
198770290.jpg| 2| A gloved worker sets fresh food into the steam table of a buffet line .;
198770290.jpg| 3| A woman putting food out on a buffet .;
198770290.jpg| 4| Two people are working at a buffet .;
2045109977.jpg| 0| The man is wearing a black shirt and holding up a blue item in a window .;
2045109977.jpg| 1| A man cleaning the inside of a large pane of glass .;
2045109977.jpg| 2| A man is holding up a plastic jug indoors .;
2045109977.jpg| 3| A man holds up a blue cloth and smiles .;
2045109977.jpg| 4| A man smiles while he washes windows .;
2047471190.jpg| 0| A woman wearing a pink hat nods off while sitting on a bench surrounded by pigeons .;
2047471190.jpg| 1| A woman sleeping on a park bench with pigeons behind her .;
2047471190.jpg| 2| A lady wearing a white hat sitting on bench sleeping;
2047471190.jpg| 3| A woman is sleeping while sitting on a park bench .;
2047471190.jpg| 4| A woman in a spotted shirt sleeping on a bench .;
204886976.jpg| 0| Metal casting of two men in suits riding bikes along side of a third person , a skeleton , in a wheelchair .;
204886976.jpg| 1| In the middle of a shopping center , there are two statues of men on bicycles with skeletons by them .;
204886976.jpg| 2| Metal statues with persons riding in bicycles in walkway in front of shops .;
204886976.jpg| 3| A silver statue of men on bikes .;
204886976.jpg| 4| A statue of grim bicycle riders .;
2066986243.jpg| 0| A man in a white jacket is checking the blood pressure of a lady .;
2066986243.jpg| 1| A male doctor takes measure of a woman 's blood pressure .;
2066986243.jpg| 2| A doctor taking blood pressure to the patient .;
2066986243.jpg| 3| A doctor is taking a woman 's blood pressure .;
2066986243.jpg| 4| a doctor taking a patients blood pressure .;
2074146683.jpg| 0| A woman wearing a white hat and carrying a baby , a grocery bag , and a blue tote bag , sorts her money .;
